index,x,y
12,635,343
13,631,323
14,632,322
15,630,312
16,627,302
17,625,291
18,621,283
19,621,277
30,553,308
31,545,318
32,540,321
33,531,331
34,522,342
35,510,353
36,501,368
37,493,353
39,501,307
40,505,272
41,507,251
42,511,233
43,512,223
44,513,221
45,516,211
47,520,192
48,513,236
52,546,338
53,552,368
54,556,393
55,560,408
57,563,438
58,573,387
80,667,321
81,665,333
82,668,346
83,671,358
84,673,371
85,676,386
86,676,388
87,681,403
88,683,421
89,685,438
94,618,238
95,611,210
96,601,187
97,596,171
98,595,167
99,588,153
100,586,142
101,581,135
102,577,126
103,576,121
104,573,118
105,571,115
106,568,112
107,566,111
108,565,110
109,565,110
110,562,111
111,562,112
112,561,113
113,560,117
114,558,121
117,577,195
118,565,258
119,566,303
120,570,332
121,571,358
122,572,362
123,573,390
124,575,415
125,576,440
126,580,463
127,585,472
128,583,477
129,590,492
140,615,458
141,615,460
142,616,461
143,617,461
144,617,461
145,618,461
146,618,462
147,617,463
148,617,463
149,617,465
