index,x,y
42,598,223
43,590,217
44,582,213
45,575,210
46,572,208
47,565,208
48,558,208
49,551,211
50,545,213
51,540,216
52,536,217
53,531,222
54,525,228
55,518,238
56,513,247
57,508,256
58,507,257
59,500,271
60,496,283
61,491,296
62,486,311
63,481,326
64,481,327
65,476,345
66,472,358
68,503,272
69,513,248
70,513,248
71,522,231
72,528,217
73,536,207
74,541,200
75,545,193
76,546,191
77,551,188
78,553,187
79,560,186
90,533,213
91,526,220
92,516,227
93,511,235
94,508,236
95,502,245
96,496,255
97,490,265
98,483,277
99,478,288
100,478,288
101,473,303
102,468,317
103,463,331
104,458,347
105,456,360
106,455,360
107,451,377
114,661,230
115,680,220
116,697,211
117,710,206
118,712,205
119,725,201
120,738,198
121,751,196
122,761,196
123,768,196
124,772,195
125,778,198
126,788,201
127,796,205
128,802,208
129,810,213
130,810,215
131,817,221
132,823,226
133,831,233
134,836,242
135,841,248
136,842,252
137,846,260
138,851,268
139,856,278
140,861,283
141,860,281
142,860,280
143,861,280
144,861,278
145,861,277
146,861,277
147,860,277
148,860,277
149,860,278
150,861,280
151,863,281
