index,x,y
28,610,240
43,716,270
44,723,260
45,726,258
46,733,252
47,743,246
48,750,241
49,757,237
50,765,236
51,766,236
52,770,236
53,776,236
54,780,237
55,783,241
72,586,237
73,583,233
74,581,231
75,580,231
76,571,235
77,547,251
78,528,270
79,512,286
80,500,300
81,497,302
82,486,317
83,475,331
84,463,347
85,455,361
86,446,376
87,445,380
88,437,392
90,441,317
91,443,278
92,446,251
93,447,246
94,451,226
95,452,207
96,456,195
97,456,185
98,458,175
99,458,175
100,461,166
101,461,161
102,465,157
103,466,156
104,466,155
105,466,155
106,468,155
107,472,160
108,475,170
109,480,180
110,481,188
111,481,191
112,481,198
113,483,211
114,485,222
115,485,228
117,487,250
118,488,258
119,491,271
123,493,321
124,495,332
125,496,347
126,496,363
127,498,380
128,500,397
129,498,397
130,500,413
133,527,370
137,590,165
138,602,127
139,612,97
140,622,71
141,621,68
142,631,47
143,638,28
144,646,11
145,651,3
168,742,11
169,746,20
170,748,28
171,750,31
172,752,41
173,756,55
174,757,66
175,761,78
176,761,90
177,762,90
180,758,181
181,755,191
182,740,302
183,741,307
184,738,331
185,736,358
186,733,381
187,731,405
188,731,428
189,730,430
190,726,411
191,722,385
192,721,360
193,715,345
200,710,321
201,710,322
202,708,326
203,710,332
204,710,340
205,710,347
206,711,355
207,711,358
208,711,367
209,711,378
210,712,390
211,712,403
212,715,415
213,716,416
214,715,413
215,713,413
220,720,415
221,718,415
222,720,415
223,720,412
224,720,413
225,720,412
226,718,413
227,718,413
228,720,413
