index,x,y
6,625,341
7,628,331
8,631,315
9,632,305
23,660,313
24,662,315
25,661,321
26,661,328
27,661,338
28,661,350
33,581,273
34,571,265
35,561,260
36,557,257
37,548,253
38,543,251
39,536,248
40,528,248
42,522,250
43,520,251
44,515,253
45,506,258
46,498,265
47,492,271
48,490,273
49,486,280
50,481,288
51,475,298
52,471,308
53,468,318
54,467,320
55,466,326
61,638,257
63,667,255
64,635,236
65,610,221
66,578,213
67,573,211
68,556,203
69,532,196
70,511,190
71,495,186
72,490,186
73,475,185
74,456,183
75,441,183
76,426,186
77,415,188
78,411,188
79,400,191
80,385,198
81,375,203
82,362,211
83,351,218
84,350,218
85,338,230
86,328,241
87,318,251
88,308,263
89,301,276
90,301,276
91,292,291
92,283,306
93,276,321
94,270,336
95,263,352
96,262,352
97,256,370
98,251,388
99,246,406
100,241,426
101,236,442
102,236,443
103,232,461
104,227,476
105,226,471
108,225,460
109,223,457
120,223,416
121,228,407
