index,x,y
4,675,281
5,683,277
6,696,271
7,710,268
8,718,271
9,720,270
10,730,272
11,740,275
12,750,278
13,758,283
14,767,290
15,770,291
16,776,296
17,783,303
18,787,310
20,746,283
21,745,282
22,730,275
23,718,271
24,710,268
25,702,266
32,608,273
33,607,275
34,591,278
35,572,285
36,557,291
37,545,298
38,532,305
39,531,306
40,516,316
41,505,323
42,492,336
43,482,347
44,472,358
45,470,360
46,460,373
47,450,386
48,440,401
49,431,413
52,415,447
53,406,463
54,457,387
55,502,323
56,540,270
57,546,263
58,570,227
59,595,195
60,616,168
61,631,150
62,645,132
63,648,130
64,660,117
65,672,106
66,683,97
67,693,91
68,702,85
69,703,86
70,715,78
71,725,76
72,733,76
73,741,76
74,746,77
75,750,77
76,755,78
77,761,81
78,767,86
79,773,91
80,778,96
81,780,96
82,785,101
83,791,110
84,795,117
86,818,227
87,818,226
88,818,183
89,831,291
90,835,318
91,838,345
115,755,203
116,738,203
117,736,205
118,712,208
119,690,213
120,670,216
121,652,223
122,638,228
123,636,231
124,621,236
125,607,243
126,593,251
127,581,261
128,568,271
129,568,271
130,558,281
131,548,292
132,537,305
133,528,317
134,521,331
135,517,333
136,510,346
137,501,362
138,491,378
139,486,393
140,480,408
141,480,408
143,540,315
144,577,266
145,602,233
146,623,203
148,643,181
149,658,163
150,672,147
151,686,135
152,697,123
153,700,121
154,710,112
155,721,106
156,730,101
157,741,98
158,747,96
159,748,96
160,756,93
161,763,95
162,771,96
163,778,98
164,785,101
165,786,101
166,791,106
167,797,111
168,803,117
169,808,123
170,813,130
171,816,131
172,818,138
173,826,147
174,830,157
175,833,166
176,838,176
177,838,177
179,848,196
187,675,325
