index,x,y
68,711,278
69,726,275
70,740,271
71,750,270
72,752,271
73,762,271
74,775,272
75,783,276
76,792,281
77,798,283
78,801,286
79,808,291
82,818,251
83,816,213
84,815,212
85,815,181
86,813,151
87,811,127
88,811,106
89,811,87
90,811,87
91,810,71
92,810,56
93,810,43
94,808,33
95,810,26
96,808,23
97,808,16
98,808,12
99,807,8
100,807,7
101,806,6
102,806,6
103,806,6
104,806,8
105,803,13
106,803,18
107,803,25
108,803,26
109,801,33
110,801,43
111,798,56
112,796,68
113,796,81
114,796,82
115,796,97
116,793,113
117,791,131
118,791,151
119,791,168
120,791,168
121,788,188
122,787,211
123,787,232
124,786,252
151,696,218
152,683,191
153,672,171
154,662,152
155,653,136
156,652,133
157,643,121
158,636,108
159,628,101
160,621,93
161,616,88
162,615,86
163,608,82
164,603,80
165,597,78
166,591,78
167,587,80
168,586,81
169,581,83
170,576,88
171,571,96
172,566,103
173,562,111
174,561,113
175,556,123
176,551,136
177,547,147
178,542,163
179,538,178
180,538,178
181,535,196
182,531,212
188,516,308
220,497,325
221,497,336
222,497,337
243,553,272
244,540,272
245,532,272
246,527,272
247,521,273
248,516,275
249,506,278
250,495,282
251,490,285
252,486,287
253,478,293
254,471,301
255,463,311
256,460,318
257,453,328
258,450,332
259,446,341
260,440,353
261,433,366
262,428,380
269,496,233
270,496,230
271,521,180
272,541,137
273,558,101
274,573,75
275,587,50
276,588,46
277,601,28
278,611,10
279,623,3
303,761,10
304,763,21
305,767,31
306,767,33
307,772,43
308,776,56
309,811,242
310,783,82
311,786,93
312,786,95
313,797,152
315,820,190
316,822,192
317,825,328
319,831,363
320,835,391
321,838,416
322,841,442
323,825,403
324,827,405
325,812,327
329,773,191
330,770,182
331,771,175
332,766,158
333,763,147
334,761,137
335,758,130
336,756,126
337,755,122
338,753,120
339,751,116
340,751,116
341,748,115
342,748,115
343,746,115
344,746,117
345,743,121
350,786,272
351,793,303
352,801,332
353,806,360
354,807,362
355,813,387
356,818,411
357,823,433
358,772,365
365,645,221
366,642,217
367,630,211
368,622,205
369,616,201
370,608,198
379,663,357
380,671,377
381,677,396
400,663,411
401,663,410
402,662,407
403,658,407
404,657,405
405,653,402
410,628,427
413,621,436
414,621,437
415,617,445
416,615,455
417,611,468
418,606,480
419,603,491
429,608,505
431,623,492
432,625,493
