index,x,y
10,670,303
11,673,300
13,681,287
14,688,291
15,700,287
16,711,285
17,718,282
18,723,280
19,732,278
20,745,280
21,752,282
22,760,287
23,767,291
24,771,293
25,778,298
26,788,306
27,796,312
28,803,321
29,811,331
30,811,330
31,816,341
32,823,350
33,828,332
34,826,307
35,827,287
36,825,283
37,826,268
38,825,257
39,825,247
40,825,238
41,826,233
42,826,230
43,826,225
44,826,222
45,826,220
46,823,220
47,825,218
48,825,220
49,825,221
56,717,372
57,706,393
59,687,433
60,688,435
62,611,298
63,590,255
64,573,225
65,561,200
66,560,197
67,547,178
68,538,162
69,528,148
70,522,140
71,517,133
72,515,130
73,511,123
74,506,121
75,501,117
76,497,115
77,495,113
78,493,113
79,491,116
80,487,116
81,485,118
82,483,120
83,483,123
84,481,126
85,480,131
86,478,136
87,477,143
88,476,151
89,476,158
90,475,158
91,476,166
92,473,175
93,473,185
94,472,195
95,470,166
96,468,162
97,462,133
98,457,108
99,453,86
104,446,33
105,443,26
106,443,21
107,443,16
108,441,13
109,441,12
110,440,11
111,440,11
112,437,12
113,437,13
114,436,16
115,436,21
116,436,26
117,436,33
118,435,40
123,432,92
124,432,108
125,431,123
126,432,126
127,431,142
128,431,160
129,431,180
130,431,198
131,431,218
132,432,221
133,432,241
134,433,263
135,432,283
150,526,243
151,517,242
152,507,241
153,497,242
154,490,243
155,482,246
156,480,248
157,473,251
158,467,256
159,461,263
160,453,271
161,451,277
162,448,280
163,443,287
164,438,298
165,433,311
166,428,323
167,428,328
168,430,327
169,455,283
170,467,263
171,476,251
172,482,242
173,486,237
174,488,236
175,492,233
176,497,231
177,502,231
178,501,235
180,486,236
181,477,236
182,468,241
183,461,243
184,453,248
185,448,255
186,446,256
187,441,262
188,435,270
189,431,277
190,426,286
191,422,295
192,421,297
193,416,307
194,411,320
195,408,332
197,466,310
200,533,273
203,610,252
205,625,248
206,646,243
207,662,241
219,758,333
220,605,296
221,591,306
222,588,307
223,572,316
224,557,328
225,545,341
226,533,353
227,523,365
228,518,368
229,510,382
230,511,361
231,518,336
232,527,321
233,537,313
234,541,311
235,546,303
236,551,296
237,556,291
238,562,285
239,565,287
251,641,248
252,643,247
253,658,233
254,671,226
255,683,217
256,695,212
257,705,210
258,707,207
259,716,206
260,727,205
261,738,206
262,746,206
263,753,210
264,756,211
265,763,216
266,773,221
267,781,228
268,788,238
269,796,248
270,796,248
271,803,260
272,811,273
273,818,286
274,825,302
275,830,318
276,830,321
277,835,337
283,692,247
284,682,245
285,675,242
286,666,241
287,657,250
288,656,251
289,651,260
292,633,302
293,630,310
294,628,315
295,625,323
296,621,336
297,617,350
298,613,360
303,652,252
304,656,241
305,660,236
306,660,232
307,663,230
308,665,226
309,641,237
311,587,266
313,567,278
314,552,290
315,538,301
316,526,313
317,515,323
318,511,328
319,502,340
320,491,347
321,488,323
322,486,302
323,488,287
324,487,285
325,487,275
326,488,271
327,488,263
328,488,260
329,488,256
331,492,257
332,492,257
333,488,257
334,481,252
335,481,246
336,478,246
337,473,243
338,470,243
339,466,243
340,463,243
341,461,245
342,458,246
343,456,248
344,453,251
345,451,256
346,448,261
347,447,268
348,446,272
349,443,276
350,442,286
351,441,296
352,663,252
353,666,243
354,665,240
355,680,227
356,603,258
357,631,256
358,648,252
360,666,251
362,645,236
363,622,228
364,601,223
365,586,221
366,585,221
367,567,218
368,553,217
369,540,218
370,531,221
371,521,223
372,516,223
373,507,228
374,496,233
375,486,241
376,478,248
377,472,256
378,470,257
379,465,263
380,455,276
381,447,287
382,442,303
383,436,316
384,436,317
386,491,261
387,508,246
388,522,235
389,531,228
404,535,285
405,532,296
406,528,307
407,526,318
408,526,320
409,525,332
410,521,343
411,510,337
412,501,315
413,498,296
414,496,293
415,488,283
416,483,273
417,480,270
418,475,261
419,470,257
420,470,256
421,466,255
422,463,253
423,461,253
424,458,255
425,456,257
426,455,258
427,453,262
428,451,265
429,451,270
430,450,276
431,448,281
432,448,281
433,448,285
440,616,296
450,641,268
451,638,263
452,636,263
453,635,262
454,632,262
455,631,263
456,631,266
457,628,267
458,627,271
459,625,273
460,625,280
461,623,285
462,623,287
463,622,292
467,562,245
468,560,243
469,551,241
470,540,237
471,532,236
472,522,233
473,516,233
474,513,235
475,508,236
476,501,240
477,496,243
478,488,251
479,483,256
480,485,256
481,480,263
482,475,272
483,470,280
484,466,295
485,460,308
486,461,310
487,467,311
500,540,265
502,526,267
503,522,268
504,518,271
505,515,273
506,510,277
507,503,283
508,498,290
509,495,298
510,495,297
511,491,306
512,487,315
513,485,325
515,502,280
516,503,277
518,518,257
519,523,251
530,508,288
531,506,297
532,505,306
533,503,316
534,502,318
535,501,326
536,498,338
537,488,311
538,481,290
539,476,277
540,476,277
541,473,271
542,470,260
543,467,256
544,466,252
545,465,251
546,463,250
547,461,251
548,461,251
549,460,253
550,461,256
551,478,262
552,476,262
555,583,286
556,605,291
557,627,301
558,628,301
559,646,310
561,688,340
562,711,358
563,733,375
564,735,377
565,748,396
566,762,415
567,771,433
