index,x,y
28,692,290
29,706,288
30,717,282
31,720,281
32,732,278
33,743,278
34,753,278
35,763,282
36,772,285
37,776,286
38,788,291
39,796,296
40,803,301
41,813,310
42,820,317
43,821,316
44,790,297
45,772,288
46,755,276
47,742,271
48,732,266
49,731,266
63,608,273
64,607,272
65,598,273
66,593,278
67,592,280
68,583,286
69,576,292
70,568,301
71,562,308
72,556,318
73,553,321
74,548,331
75,543,341
76,537,353
77,531,368
78,526,382
79,526,382
82,511,427
83,506,445
84,500,432
85,498,430
86,493,401
87,490,378
88,487,356
89,483,338
90,480,327
91,480,323
92,475,313
93,471,303
94,467,295
95,463,286
96,461,281
97,461,278
98,458,277
99,457,273
100,456,273
101,453,272
102,451,273
103,451,273
104,451,275
105,451,277
106,450,282
107,447,287
108,450,293
109,448,296
110,446,302
111,441,298
112,441,286
113,440,275
114,436,268
115,435,267
116,431,263
117,430,261
118,426,258
119,423,257
120,421,256
121,421,256
122,420,258
123,418,261
124,416,265
125,415,268
126,413,276
127,411,278
128,411,283
129,408,292
130,408,303
131,407,315
132,413,320
133,413,318
140,505,260
141,503,253
142,498,241
143,496,232
144,493,226
145,491,223
146,488,220
147,487,217
148,485,215
149,483,213
150,482,213
151,481,215
152,480,216
153,478,218
154,476,223
155,476,228
156,476,233
157,476,236
158,475,243
159,473,251
160,473,262
161,472,273
162,471,283
163,471,286
164,471,298
