index,x,y
24,651,315
25,652,321
26,651,332
27,651,343
28,650,356
29,650,358
31,625,346
32,612,323
33,597,308
34,583,296
35,582,293
36,572,283
37,561,276
38,553,272
39,546,268
40,540,267
41,540,268
42,537,267
43,531,266
44,526,268
45,523,271
46,522,272
47,520,275
48,517,278
49,515,283
50,512,290
54,541,257
55,560,238
56,573,221
57,588,210
58,601,200
59,602,200
60,613,193
61,623,186
62,636,181
63,645,178
64,653,176
65,657,176
66,666,176
67,675,178
68,683,181
69,690,186
70,696,191
71,698,191
72,705,198
73,711,206
74,720,216
75,726,228
76,731,240
77,731,240
79,740,268
97,781,253
98,782,255
99,785,255
100,786,256
101,788,256
102,791,258
103,792,262
104,793,267
105,796,273
106,798,280
107,798,283
108,801,292
109,801,301
110,803,312
111,805,325
112,806,335
113,806,337
114,806,351
115,805,316
116,803,288
117,802,275
118,801,265
119,801,263
120,800,257
121,802,251
124,800,247
125,798,246
126,802,248
127,806,250
128,812,247
129,818,252
130,823,256
131,826,256
132,830,260
133,833,266
134,838,271
135,843,278
136,848,283
137,848,286
138,851,295
139,856,302
140,858,313
141,861,322
142,862,336
143,861,337
144,851,322
145,838,295
146,823,275
147,815,261
148,808,253
149,807,252
156,807,206
157,813,188
158,823,176
159,830,166
160,836,157
161,838,156
162,845,150
163,851,146
164,856,145
165,858,143
166,863,143
167,867,143
168,870,145
169,873,147
170,876,152
171,881,157
172,883,162
173,883,166
174,888,172
175,891,182
176,893,193
177,897,206
178,900,218
179,901,220
180,902,233
181,905,248
182,906,266
183,908,283
184,911,301
185,912,301
186,912,320
192,730,265
193,718,263
194,705,262
195,693,261
196,686,263
197,683,263
198,677,266
199,668,268
200,668,270
201,662,275
202,658,275
203,648,271
204,636,246
205,613,233
206,597,211
207,583,201
208,572,192
209,571,191
210,558,183
211,548,178
212,538,173
213,530,172
214,522,172
215,520,172
216,511,171
217,503,173
218,495,177
219,488,182
220,482,187
221,481,190
222,473,197
223,466,206
224,460,216
225,453,227
226,448,238
227,447,241
228,442,253
229,436,268
230,431,282
231,427,301
232,421,316
233,421,317
234,416,335
235,413,356
236,407,375
237,406,395
240,517,188
241,535,157
242,565,110
243,581,83
244,593,65
245,596,61
246,608,45
247,618,32
248,628,21
249,637,13
250,643,10
251,646,8
252,652,6
253,658,5
254,666,3
255,672,5
256,676,5
257,680,5
258,683,6
259,688,8
260,695,12
261,700,17
262,703,22
263,706,26
264,708,31
265,713,38
266,718,48
267,721,58
268,726,66
269,726,66
270,730,76
271,733,88
272,736,98
273,738,111
274,741,121
275,741,120
278,765,203
279,777,327
280,781,356
281,782,357
282,786,388
286,792,346
288,791,305
290,855,437
301,800,271
302,805,287
303,807,306
304,811,321
305,811,323
306,813,337
307,816,355
308,818,373
309,821,386
315,625,248
316,610,241
317,608,241
318,595,233
319,583,231
330,535,275
331,530,288
332,527,297
333,526,306
334,526,316
335,523,318
336,522,331
346,508,276
347,507,272
348,507,230
349,506,197
350,506,168
351,506,147
352,506,131
353,506,127
354,506,112
355,506,101
356,506,90
357,507,81
358,507,76
359,507,76
360,510,67
361,511,63
362,511,62
363,511,62
364,511,60
365,512,62
366,513,62
367,515,63
368,516,66
369,517,70
370,518,73
371,520,76
372,521,81
373,522,87
374,523,96
375,526,102
376,527,111
377,527,113
378,530,126
379,540,142
380,545,166
385,571,236
390,593,313
391,597,313
392,600,326
393,602,340
394,606,356
395,606,358
396,608,373
397,611,392
398,615,412
399,617,428
404,670,215
405,678,182
406,683,158
407,686,155
408,691,132
409,697,113
410,701,98
411,706,85
412,711,76
413,713,73
414,716,65
415,721,57
416,725,51
417,728,47
418,731,43
419,732,45
420,735,42
421,738,41
422,742,43
423,746,46
424,748,47
425,748,48
426,752,52
427,755,56
428,757,61
429,761,68
430,762,76
431,763,76
432,766,85
433,768,95
434,771,103
435,772,113
438,788,203
439,791,211
441,748,333
442,748,358
443,747,362
444,746,387
445,746,412
446,741,433
451,758,335
452,761,307
460,783,202
461,783,202
462,785,197
463,787,193
464,790,191
465,790,191
466,790,191
467,791,191
468,792,195
469,796,195
470,800,240
471,797,286
472,800,325
474,798,361
475,801,395
476,803,423
481,813,412
482,820,380
483,826,353
484,830,332
485,831,328
486,833,311
487,837,297
488,842,281
489,841,273
490,846,268
491,847,267
492,850,262
493,851,258
494,853,253
495,856,252
496,856,251
497,857,251
498,858,251
499,860,251
500,861,253
501,863,256
502,863,261
503,866,261
504,866,266
505,867,272
506,870,280
507,871,287
508,871,296
509,872,297
510,873,306
511,873,315
512,875,323
513,876,335
514,877,336
515,877,332
516,877,332
517,877,330
518,876,328
519,877,327
520,743,312
521,873,336
522,876,336
523,876,337
524,876,338
525,876,338
526,876,338
527,877,338
528,878,340
529,878,340
