index,x,y
62,620,255
63,606,231
64,603,228
65,592,208
66,581,190
67,572,173
68,563,161
69,555,150
70,556,150
71,547,141
73,532,127
74,525,123
75,520,121
76,516,121
77,511,121
78,505,121
79,497,123
80,492,126
81,488,131
82,486,132
83,481,138
84,475,146
85,468,156
86,463,167
87,458,178
88,458,180
89,453,191
90,448,207
91,443,223
92,438,242
93,436,258
94,437,257
95,431,277
96,430,297
97,438,306
98,462,286
99,482,278
100,480,276
101,497,270
102,507,263
103,518,261
104,526,260
105,533,262
106,533,265
107,541,267
109,555,270
115,548,327
116,550,331
117,550,336
119,616,291
120,648,278
125,701,261
126,713,260
127,727,258
128,738,261
129,748,263
130,750,263
131,758,267
132,767,272
133,776,278
134,785,286
135,791,293
136,795,295
137,801,306
138,808,316
139,817,330
140,823,343
141,830,356
142,831,357
143,836,371
149,693,218
150,685,208
151,678,203
152,671,200
153,666,197
154,680,220
158,590,280
159,580,300
160,578,298
161,566,318
162,555,338
163,546,356
164,537,373
165,528,392
166,527,391
167,518,411
168,510,367
169,510,316
170,506,286
171,506,261
172,505,258
173,503,241
174,503,226
175,505,215
176,505,205
177,505,198
178,503,196
179,503,191
180,503,183
181,502,182
183,496,183
189,442,248
190,478,206
191,473,213
192,468,221
193,466,230
194,462,240
195,460,251
196,460,253
197,456,265
198,452,275
199,451,285
200,447,302
201,446,312
202,443,315
203,443,327
213,513,201
214,516,198
215,531,156
216,547,118
217,558,90
218,571,65
219,581,43
220,581,43
221,591,23
222,601,8
245,715,5
246,718,11
247,721,21
248,726,32
249,728,43
250,728,43
251,731,56
252,735,67
253,737,78
254,741,92
255,722,158
257,710,205
258,698,237
260,681,296
261,678,316
262,677,323
263,673,342
264,668,365
265,663,386
269,605,275
272,582,213
273,578,206
274,578,202
275,572,196
276,568,188
277,565,183
278,561,178
279,537,222
280,536,222
281,520,257
282,503,287
283,491,315
284,480,342
285,471,362
286,470,365
287,461,390
288,453,411
289,446,433
291,493,375
292,495,372
293,520,332
294,536,318
320,650,268
321,647,272
322,648,275
323,646,281
324,643,288
325,637,303
326,636,313
327,635,325
328,635,327
329,631,340
330,628,355
331,627,368
332,625,382
333,622,396
334,622,398
335,620,412
336,617,426
339,670,211
340,671,211
341,680,171
342,688,140
343,696,110
344,702,87
345,708,70
346,710,66
347,716,51
348,721,37
349,726,25
350,731,15
351,733,8
352,736,7
353,738,3
364,772,3
365,776,6
366,778,12
367,783,18
368,786,27
369,788,36
370,788,35
371,791,45
372,793,55
373,795,65
374,796,76
375,798,86
376,798,87
377,796,136
378,780,161
379,755,227
380,796,198
382,718,325
383,713,341
384,705,372
385,696,400
386,687,428
387,681,451
388,678,457
389,673,480
391,612,351
392,590,297
393,570,257
394,568,253
395,555,222
396,543,196
397,533,178
398,525,161
399,517,146
400,517,146
401,511,136
402,506,127
403,501,120
404,496,113
405,493,111
406,491,108
407,488,106
408,486,106
409,483,106
410,481,106
411,478,108
412,478,108
413,476,111
414,476,115
415,475,121
416,475,123
417,473,130
418,473,132
423,525,295
424,523,297
425,531,316
426,536,340
427,541,360
428,548,381
429,553,401
434,617,221
435,630,185
436,631,182
437,640,151
438,648,126
439,656,106
440,663,88
441,667,76
442,671,73
443,676,62
444,681,53
445,686,46
446,688,41
447,693,38
448,693,36
449,698,35
450,703,33
451,706,33
452,710,35
453,712,35
454,713,36
455,717,38
456,721,43
457,723,48
458,727,53
459,731,61
460,731,61
461,733,68
462,736,76
463,738,83
464,741,93
465,743,101
466,743,103
467,746,113
468,748,123
469,746,152
470,738,185
480,706,356
481,703,376
482,705,391
483,718,372
484,717,371
485,728,348
487,748,321
488,756,313
489,762,307
500,793,318
501,793,325
502,793,326
503,795,336
504,796,346
505,797,356
506,798,366
507,801,376
508,801,381
509,801,391
