index,x,y
36,600,348
37,590,331
38,581,316
50,511,278
51,510,283
52,510,285
53,503,288
54,496,287
55,492,286
56,485,291
57,478,293
58,476,295
59,473,298
60,468,302
61,463,308
62,460,316
63,453,322
64,453,325
65,451,331
66,448,340
67,458,333
70,502,258
75,561,218
77,586,227
78,618,235
79,638,241
84,722,270
85,742,281
86,755,290
87,765,298
88,771,300
89,782,308
90,795,318
91,806,322
92,810,320
93,812,318
94,815,317
95,817,316
96,821,315
97,826,315
98,831,315
99,833,315
100,835,316
101,836,317
102,838,320
103,841,321
104,842,320
105,842,320
106,842,320
107,845,321
108,846,321
109,847,322
110,845,323
111,846,323
112,847,323
113,846,322
114,846,321
115,847,321
