index,x,y
26,636,332
27,633,320
28,632,311
29,632,310
42,571,280
43,558,278
44,548,282
45,542,286
46,533,292
47,530,296
48,521,302
49,513,308
50,503,321
51,496,330
52,488,338
53,486,342
54,478,353
55,472,365
56,466,378
57,460,392
62,587,277
63,612,258
67,671,220
68,688,212
69,703,206
70,712,200
71,718,198
72,727,196
73,737,196
74,748,193
75,760,196
76,767,196
77,771,197
78,776,200
79,785,203
80,792,208
81,798,213
82,806,218
83,808,220
84,813,226
85,821,233
86,826,241
87,833,251
88,837,258
89,837,261
90,842,271
91,847,280
92,851,286
96,860,297
99,861,291
