index,x,y
8,606,365
9,592,346
20,503,261
21,506,273
22,505,276
23,503,277
31,588,307
32,597,315
33,605,322
34,607,326
35,612,335
36,621,345
37,631,356
38,640,370
39,657,338
49,718,188
50,732,196
51,741,203
52,745,206
53,752,210
54,762,216
55,771,226
56,778,236
57,786,245
58,788,246
59,796,256
60,805,267
61,811,280
62,820,293
63,826,306
64,827,307
65,831,320
68,706,272
69,686,263
71,667,257
72,652,253
73,642,248
74,647,238
75,670,223
76,671,222
77,690,211
78,705,201
79,721,193
80,732,188
81,742,186
82,746,186
83,758,185
84,770,183
85,781,186
86,791,188
87,798,191
88,801,191
89,808,196
90,816,201
91,825,208
92,833,218
93,840,226
94,841,228
95,847,238
96,856,251
97,861,265
98,868,280
99,873,296
100,875,293
101,880,310
102,886,327
103,891,347
104,896,366
105,901,386
106,901,385
107,907,407
108,910,427
109,913,447
116,742,232
117,731,220
118,730,216
119,721,210
120,715,202
121,710,197
122,702,195
123,698,192
124,698,193
126,672,246
127,660,278
128,651,308
129,645,331
130,645,332
131,636,356
132,630,380
136,617,386
137,563,276
138,551,247
139,541,227
140,533,213
141,527,198
142,527,200
143,522,190
145,515,177
148,506,166
149,502,166
150,500,166
156,528,237
157,531,246
170,568,358
171,571,372
172,571,377
173,573,392
174,577,412
175,580,427
176,581,450
182,658,216
183,671,191
184,671,188
185,680,167
186,687,153
187,696,135
188,703,122
189,708,113
190,708,113
191,716,103
192,721,97
193,726,91
194,731,88
195,733,86
196,737,86
197,741,83
198,743,85
199,748,86
200,751,88
201,756,91
202,756,91
203,761,96
204,765,98
205,767,108
206,775,133
208,780,155
215,806,277
216,811,293
217,813,308
218,816,326
219,818,341
220,818,341
221,821,356
222,825,373
223,828,391
224,831,408
225,833,426
226,832,426
227,835,442
230,792,400
231,775,385
232,772,382
233,758,370
234,743,355
235,728,343
236,716,336
237,707,328
238,703,327
239,693,321
254,631,361
255,631,370
256,630,371
