index,x,y
10,705,278
41,663,310
43,700,268
44,711,250
46,726,236
47,737,225
48,746,218
49,756,212
50,776,215
51,776,216
52,797,220
53,818,230
54,837,242
55,856,253
56,871,265
57,873,267
58,888,278
59,905,291
60,918,306
61,933,321
62,945,333
63,947,337
64,958,350
65,970,366
66,981,382
67,992,400
68,1001,416
69,1001,415
70,1011,433
71,1021,453
72,1030,472
73,1037,482
74,1041,477
75,1041,475
76,1043,472
77,1047,472
78,1051,471
79,1053,470
80,1057,471
81,1057,471
82,1062,471
83,1066,475
84,1068,480
85,1072,486
86,1075,491
87,1076,492
88,1077,495
89,1080,492
