index,x,y
10,546,231
11,538,212
12,537,210
13,530,195
14,523,181
15,517,168
16,512,161
17,508,155
18,507,153
19,503,148
20,500,143
21,496,143
22,493,141
23,491,140
24,490,140
25,488,141
26,486,143
27,483,146
28,481,150
29,481,153
30,481,153
31,481,160
32,473,191
33,465,232
34,458,262
35,456,292
37,451,318
38,448,342
39,446,365
40,445,385
41,443,406
42,443,407
43,441,426
44,450,395
45,465,328
50,493,232
51,498,221
59,487,291
60,487,291
61,483,312
62,478,336
63,473,355
64,472,375
65,470,391
66,470,388
70,515,258
71,520,251
72,521,246
73,526,240
74,530,235
75,531,231
77,526,227
78,525,228
79,518,231
80,506,238
81,497,241
82,493,246
83,488,252
84,487,253
85,481,261
86,475,271
87,470,280
88,465,290
89,460,301
90,460,301
91,455,313
92,451,326
93,446,338
94,443,352
95,441,366
96,440,368
97,436,382
99,432,413
101,452,300
103,468,231
104,478,183
105,488,146
106,496,116
107,502,91
108,503,87
109,508,66
110,516,48
111,521,32
112,526,18
113,531,6
114,531,6
131,592,5
132,593,7
133,596,16
134,600,23
135,601,33
136,606,46
137,607,55
138,608,57
139,611,66
140,613,78
141,615,93
142,586,135
143,565,166
144,565,166
145,547,195
146,532,220
147,521,240
148,508,261
149,498,282
150,501,282
151,491,302
152,483,321
153,476,341
154,470,360
155,463,378
156,463,380
157,457,400
158,451,421
159,447,438
160,443,460
161,480,380
163,528,281
164,556,226
165,576,186
166,593,155
167,606,131
168,608,128
169,621,110
170,631,91
171,642,77
172,652,66
173,660,56
174,661,53
175,670,46
176,678,38
177,685,36
178,691,32
179,698,31
180,698,31
181,705,28
182,711,30
183,716,31
184,723,35
185,727,37
186,728,38
187,733,43
188,737,48
189,743,56
190,747,62
191,751,68
192,753,71
193,756,78
194,761,88
195,761,97
196,715,137
197,658,183
199,617,218
200,582,245
201,558,267
202,533,291
203,512,311
204,513,311
205,491,335
206,473,355
207,458,375
208,443,396
209,431,412
210,432,413
211,416,433
212,405,455
213,393,473
214,381,493
215,371,511
216,371,508
217,365,511
218,361,508
219,358,506
220,348,503
221,346,502
222,345,503
223,341,506
224,338,510
225,336,513
226,331,517
227,328,522
228,326,525
229,325,526
