index,x,y
23,571,342
24,560,327
25,547,313
28,523,290
29,513,285
33,488,272
34,481,271
35,478,268
36,471,270
37,467,272
38,465,273
39,460,276
40,455,276
41,452,273
42,451,273
43,448,271
44,448,271
45,498,303
47,448,271
48,493,337
49,497,345
50,447,281
51,446,288
52,446,296
53,446,305
54,445,315
55,445,323
56,445,325
57,443,333
58,442,303
59,446,280
60,451,256
61,456,243
62,455,240
63,456,228
64,456,218
65,458,208
66,460,202
67,461,197
68,461,196
69,461,191
70,466,188
71,466,186
72,468,186
73,471,186
74,471,186
75,471,190
76,472,192
77,470,207
78,461,223
79,456,241
80,456,238
81,450,255
82,445,268
83,441,285
84,437,298
85,436,313
86,435,315
87,432,331
88,431,346
89,428,361
90,426,380
91,426,393
92,426,395
93,423,393
99,508,217
105,565,238
106,590,268
107,613,297
108,632,323
110,655,347
114,711,438
115,721,460
116,722,462
117,731,483
118,743,506
119,753,526
120,762,551
121,767,570
122,768,571
123,775,590
124,778,591
125,782,592
126,786,593
127,791,593
128,793,593
129,797,596
130,802,601
131,806,608
132,811,613
133,815,616
134,816,616
135,818,616
136,822,616
