index,x,y
45,638,342
46,646,322
47,647,318
48,651,308
49,658,298
50,666,291
51,672,285
52,677,278
53,680,278
54,682,276
55,685,275
56,691,273
57,701,272
66,766,336
67,775,346
68,782,328
69,780,306
70,786,290
71,787,287
72,793,272
73,796,260
74,800,250
75,803,243
76,806,238
77,807,238
78,808,235
79,812,232
80,816,231
81,817,231
82,817,231
83,818,235
84,817,236
85,786,228
86,761,227
90,691,226
91,675,230
92,658,233
93,642,238
94,632,243
95,628,245
96,618,251
97,606,258
98,593,266
99,583,275
100,575,285
101,576,281
102,563,297
103,553,308
104,558,301
109,580,235
