index,x,y
31,608,368
32,607,370
33,608,370
41,518,280
42,515,277
43,510,276
44,503,275
45,502,275
46,496,275
47,490,276
48,485,277
49,481,282
50,472,285
51,471,283
52,468,285
53,465,285
54,460,287
55,456,292
56,452,296
57,450,298
58,446,303
59,443,311
60,438,320
61,436,330
62,435,337
63,433,338
64,431,350
65,430,347
66,438,311
67,441,292
68,445,280
69,445,280
70,446,272
71,448,265
72,452,260
73,455,258
74,457,257
75,458,256
76,467,245
77,482,227
78,491,217
80,510,201
81,511,200
82,520,195
83,528,191
84,538,188
85,546,186
86,553,186
87,556,186
88,562,186
89,571,188
90,578,191
91,586,193
92,592,198
93,595,201
94,600,207
95,630,355
96,628,346
97,618,232
98,626,243
99,626,245
100,631,252
101,636,263
106,635,267
107,633,278
108,632,273
109,628,273
110,622,273
111,620,273
112,617,273
113,617,273
114,615,275
115,613,277
116,611,280
117,610,282
118,607,286
119,605,291
130,607,166
131,611,111
132,615,65
133,616,26
172,673,16
173,675,38
174,676,62
175,676,83
176,676,106
177,677,112
178,676,130
179,676,155
180,681,178
181,681,201
182,681,226
183,681,227
184,681,250
189,636,271
190,630,267
202,582,302
203,581,307
204,581,317
205,580,322
206,578,328
207,578,331
208,577,340
209,576,351
216,517,301
217,515,310
218,498,280
219,496,277
220,488,276
221,481,276
222,475,276
223,467,277
224,463,281
225,461,282
226,455,286
227,447,291
228,443,298
229,438,303
230,437,307
231,438,308
232,467,282
233,495,263
238,552,222
239,563,215
240,575,213
241,582,210
242,587,210
243,590,210
244,612,215
245,626,220
246,645,225
253,712,275
254,718,286
255,721,290
256,728,300
257,736,311
258,743,325
259,748,338
260,756,350
261,756,352
262,761,367
263,757,370
268,675,257
269,667,246
270,660,238
271,653,233
272,647,231
273,645,228
274,640,226
275,636,225
276,621,196
277,606,165
278,596,143
279,596,143
280,585,121
281,576,103
282,567,91
283,561,78
284,555,70
285,553,67
286,547,61
287,542,56
288,536,51
289,532,48
290,528,48
291,527,48
292,523,50
293,518,51
294,516,55
295,511,58
296,508,63
297,506,66
298,503,73
299,500,83
300,496,93
301,493,106
302,491,117
303,491,120
304,486,132
305,483,148
306,481,165
307,481,181
308,478,198
309,478,198
310,475,218
311,473,238
312,471,257
313,472,277
314,468,296
316,471,317
329,570,250
330,588,246
331,605,243
332,616,243
333,621,242
334,638,242
335,647,245
339,675,238
350,645,272
351,642,271
352,623,263
353,607,257
354,587,246
372,491,323
374,480,245
375,481,242
376,476,205
377,472,172
378,470,143
379,466,121
380,466,103
381,463,101
382,462,87
383,461,71
384,461,61
385,458,50
386,458,43
387,458,41
388,457,36
389,457,31
390,456,28
391,457,27
392,457,27
393,457,28
394,455,30
395,455,35
396,455,40
397,455,47
398,455,55
399,455,55
400,453,63
401,453,75
402,453,88
403,453,101
404,453,113
405,453,116
406,453,131
407,452,148
408,452,166
409,453,187
410,453,203
411,453,205
412,453,225
413,453,246
414,455,266
415,455,285
416,456,307
417,456,308
418,452,312
419,443,296
420,440,285
421,437,281
422,436,277
423,435,276
424,432,275
425,432,273
426,431,273
427,431,275
428,430,276
429,428,278
430,430,281
431,428,283
432,427,286
433,427,285
434,426,283
435,426,285
436,426,286
437,426,287
438,425,290
439,425,290
440,426,288
441,427,291
442,428,292
443,430,296
444,433,303
445,435,308
446,435,313
447,437,318
448,437,327
449,438,337
450,437,348
451,438,358
452,437,368
453,437,371
454,440,383
455,441,395
456,441,401
457,441,400
458,440,397
459,440,398
466,443,398
467,442,397
468,442,397
469,442,397
470,443,398
471,443,400
472,445,401
473,445,398
474,445,398
475,445,398
476,445,398
477,805,367
478,805,367
