index,x,y
51,635,340
52,630,360
53,623,381
54,618,396
55,617,398
56,612,418
57,608,438
62,550,325
63,541,308
64,532,293
65,526,282
66,520,272
67,520,271
68,515,263
69,510,258
70,505,253
71,501,252
72,498,251
73,498,251
74,496,251
75,492,253
76,488,258
77,480,282
78,471,305
79,468,305
80,461,327
81,453,347
82,447,366
83,441,386
84,436,406
85,435,407
86,431,426
87,426,445
88,422,468
89,421,405
92,438,255
93,443,208
94,446,172
95,451,143
96,452,120
97,453,117
98,456,98
99,458,85
102,466,50
103,467,47
104,468,41
105,471,36
106,473,31
107,476,28
108,478,28
109,481,28
110,481,28
111,483,30
112,486,31
113,488,35
114,491,40
115,491,41
116,495,46
117,496,51
118,500,58
119,502,66
120,505,76
121,506,76
122,508,85
123,511,96
124,513,106
125,515,116
131,712,340
132,730,365
133,733,367
134,752,392
135,771,418
136,785,441
137,800,463
138,811,481
139,811,482
141,700,388
142,668,365
146,585,307
150,521,277
151,516,276
152,506,275
153,495,271
154,485,272
155,475,272
156,468,273
157,465,275
158,458,277
159,451,281
160,445,287
161,441,291
165,422,312
166,420,318
167,415,328
171,447,271
172,460,247
173,471,231
174,478,217
175,481,215
176,486,203
177,495,193
178,503,186
179,511,178
180,516,176
181,516,175
182,522,171
183,531,171
184,537,168
185,542,171
186,548,171
187,551,173
188,556,176
189,561,181
190,566,188
191,572,196
192,576,205
193,578,207
194,583,217
195,587,228
196,591,241
197,596,256
198,601,272
199,601,271
200,606,283
202,600,282
203,596,278
206,592,275
207,591,276
208,593,276
209,590,280
220,527,291
221,526,296
222,521,297
223,518,300
224,516,303
225,511,312
226,506,320
227,502,328
228,498,336
229,498,337
230,503,332
231,516,317
250,621,301
251,623,308
252,626,317
253,626,316
255,597,251
256,580,221
257,567,193
258,557,171
259,556,171
260,545,155
261,535,136
262,526,121
263,516,106
264,510,97
265,508,95
266,501,86
267,493,80
268,486,73
269,480,70
270,473,67
271,473,66
272,467,66
278,437,86
279,431,93
280,426,103
281,421,112
282,416,123
283,416,127
284,411,138
285,406,155
286,401,171
287,400,188
288,396,206
289,393,206
290,391,226
291,388,246
292,386,266
293,383,290
294,381,308
295,381,308
296,408,311
298,482,278
309,550,187
310,612,213
311,631,198
312,647,185
313,650,183
314,666,171
315,682,162
316,693,156
317,707,151
318,717,148
319,718,150
320,731,146
321,741,146
322,751,146
323,760,148
324,766,151
325,771,153
326,777,156
327,786,163
328,793,171
329,801,178
330,808,188
331,808,188
332,816,198
333,823,212
334,828,226
335,835,241
336,840,256
337,841,258
338,846,272
339,851,291
340,856,308
341,858,327
351,713,240
360,698,238
362,696,243
363,696,252
364,763,281
367,768,298
368,770,298
369,763,257
370,761,235
371,761,221
372,760,211
373,761,210
374,761,203
375,761,200
376,761,198
377,761,196
378,761,198
379,763,200
380,735,206
381,706,218
382,683,231
383,661,242
384,645,253
385,645,253
386,630,265
392,561,327
393,555,336
394,548,341
395,548,321
396,546,311
397,546,307
398,548,298
399,551,291
400,555,281
401,557,278
402,558,277
403,560,277
404,560,277
405,561,277
406,562,276
407,563,278
408,563,280
409,565,281
410,567,287
411,568,291
412,571,298
413,572,306
414,573,313
415,572,315
416,573,322
418,548,273
419,541,258
420,531,235
421,528,232
422,517,210
423,507,191
424,498,176
425,491,162
426,483,151
427,481,148
428,475,140
429,468,132
430,462,126
431,457,122
432,453,120
433,452,120
434,447,118
435,442,118
436,437,120
437,433,123
438,430,126
439,430,127
440,425,136
441,420,143
442,416,152
443,412,162
444,410,173
445,410,177
446,406,188
447,402,203
448,398,221
449,396,237
450,395,253
451,395,253
452,392,272
453,391,290
454,388,311
455,387,330
460,628,278
465,720,278
466,732,280
467,747,281
468,758,285
469,760,283
470,732,247
471,738,252
472,791,301
473,800,307
474,806,312
475,808,315
476,813,320
477,815,318
479,718,237
480,697,222
481,696,220
482,676,206
483,657,195
484,641,183
485,626,176
486,612,171
487,610,170
488,597,166
489,585,163
490,573,161
491,562,163
492,552,163
493,551,165
494,538,168
495,530,173
496,518,178
497,508,186
498,500,196
499,498,196
500,491,206
501,482,216
502,473,231
503,466,243
504,457,257
505,456,258
506,450,276
507,443,290
508,436,310
509,431,327
510,453,317
511,456,316
512,481,296
513,500,285
514,508,276
530,617,257
531,632,251
532,645,243
533,657,238
534,667,237
535,671,236
536,678,236
537,688,236
538,696,236
539,700,237
540,718,245
541,721,243
542,726,247
543,733,251
544,741,257
545,748,266
546,753,272
547,756,275
548,761,283
549,768,296
550,773,306
551,778,320
552,782,328
553,782,327
554,770,317
555,760,307
570,688,298
571,687,300
572,683,306
573,681,316
574,677,323
575,673,333
576,675,342
580,637,227
581,628,198
582,621,177
583,621,173
584,613,156
585,607,137
586,601,121
587,596,107
588,592,96
589,590,96
590,586,86
591,581,78
592,576,72
593,573,67
594,570,65
595,567,63
596,565,62
597,561,62
598,556,63
599,553,66
600,551,71
601,550,71
602,546,77
603,543,85
604,538,93
605,536,103
606,533,113
607,532,116
608,531,126
610,522,160
611,521,175
612,517,191
613,518,192
614,516,210
615,515,228
616,511,250
618,510,285
622,626,282
623,648,277
637,677,273
638,672,278
639,667,281
640,662,287
641,660,290
642,655,296
643,653,298
644,650,303
645,646,311
646,645,318
650,655,278
651,660,270
652,662,265
653,666,261
654,666,258
655,667,257
656,670,257
657,672,258
658,676,262
660,682,285
661,683,286
662,687,292
663,690,300
664,696,308
665,698,316
666,700,322
667,701,323
668,706,326
680,756,326
681,755,337
682,753,343
683,753,353
684,752,363
685,752,366
686,752,376
687,751,390
688,751,403
689,751,417
