index,x,y
25,622,338
26,626,336
27,626,321
28,628,307
29,631,300
42,658,325
43,658,332
44,658,335
45,663,343
46,668,357
47,672,371
48,676,383
49,675,397
57,723,252
58,728,217
59,736,186
60,742,160
61,747,142
62,748,137
63,753,121
64,758,107
65,763,93
66,766,86
67,771,78
68,771,76
69,773,71
70,776,66
71,781,62
72,785,61
73,787,58
74,788,60
75,791,61
76,793,63
77,798,66
78,800,68
79,801,73
80,802,72
81,806,78
82,808,86
83,811,92
84,813,101
85,815,107
86,815,108
87,816,118
88,827,160
89,838,212
90,850,246
91,858,283
93,863,310
94,871,335
95,876,360
96,880,383
97,883,405
98,886,406
99,888,433
103,726,227
105,707,200
106,687,176
107,671,158
108,657,143
109,646,132
110,647,132
111,637,123
112,628,116
113,621,111
114,613,106
115,607,105
116,606,103
117,601,102
118,597,101
119,592,103
120,587,105
121,583,106
122,583,107
123,580,112
124,576,116
125,573,122
126,571,128
127,568,135
128,568,136
129,567,143
130,565,151
131,563,158
132,561,170
133,561,178
134,560,181
135,563,198
136,567,222
137,571,238
138,575,253
139,577,268
141,585,286
142,585,295
143,587,308
144,588,318
145,587,316
146,586,316
165,513,213
166,500,207
167,486,193
168,472,183
169,461,173
170,462,176
171,452,168
172,443,163
173,436,161
174,427,158
175,421,157
176,418,158
177,412,158
178,405,161
179,400,166
180,393,170
181,388,176
182,386,177
183,381,185
184,376,193
185,371,203
186,366,216
187,361,226
188,361,227
189,356,240
190,353,255
191,348,270
192,346,286
193,341,303
194,343,303
195,340,320
196,406,300
210,576,236
211,578,221
212,577,217
213,581,207
214,583,197
215,586,191
216,586,186
217,588,182
218,591,181
219,592,178
220,595,178
221,596,178
222,597,181
223,598,183
224,601,183
225,601,188
226,603,193
227,606,201
228,606,208
229,608,218
230,607,218
231,608,228
232,610,241
233,611,255
234,612,268
235,613,281
236,612,285
237,615,301
264,650,308
265,651,310
266,652,312
267,653,316
268,656,323
269,657,331
