index,x,y
20,597,317
22,628,341
23,631,342
24,641,350
25,655,363
26,668,377
30,600,280
31,587,266
32,576,252
33,568,246
34,563,241
35,561,238
36,556,233
37,551,231
38,546,231
39,542,231
40,536,233
41,533,236
42,520,243
43,505,252
44,493,261
45,483,271
46,477,278
47,475,281
48,471,288
49,461,301
50,456,311
51,450,323
52,446,332
53,445,335
54,470,333
55,486,330
56,502,326
57,515,327
60,525,333
61,525,332
62,526,333
63,526,335
64,526,337
65,526,341
66,527,346
67,530,353
68,530,361
69,531,371
70,533,378
71,532,380
72,533,391
73,535,403
74,536,413
75,537,415
76,536,412
77,537,411
78,537,408
79,538,411
80,538,416
81,538,416
82,538,416
83,537,416
84,537,417
85,537,417
86,537,417
87,538,418
88,537,418
89,537,417
