index,x,y
16,670,277
17,680,275
18,691,271
19,703,270
20,713,270
21,720,271
22,723,271
23,730,273
24,741,278
25,750,283
26,758,291
27,765,296
28,767,297
29,773,303
30,780,311
31,780,311
32,761,296
33,748,283
34,745,283
35,733,272
36,723,265
37,716,261
38,708,256
39,701,256
40,702,257
50,588,331
51,588,327
52,585,331
53,581,337
54,578,345
60,656,317
61,653,318
62,652,327
63,653,335
64,653,338
65,653,346
66,652,358
67,651,371
68,652,385
69,651,398
70,652,398
71,652,411
72,653,420
73,652,417
74,651,415
75,650,412
76,651,412
77,651,412
80,650,416
81,651,417
82,650,417
83,650,417
84,651,416
85,651,417
86,651,417
87,650,418
