index,x,y
0,667,370
1,667,371
2,668,372
3,667,371
4,667,370
5,667,368
13,693,288
14,706,285
15,716,281
16,723,278
17,727,277
18,740,273
19,747,277
20,756,278
21,763,283
22,770,286
23,772,287
24,781,293
25,788,301
26,796,307
27,803,316
28,811,326
29,811,326
30,791,316
31,768,293
32,752,278
33,737,270
41,678,236
55,735,263
56,732,247
57,731,232
58,728,226
59,728,226
60,728,217
61,728,212
62,728,210
63,726,207
64,723,207
65,723,208
66,717,225
67,712,228
68,708,250
69,698,251
70,696,256
71,697,260
72,697,271
73,693,283
74,688,295
75,685,307
76,681,320
77,680,325
78,681,335
79,677,348
80,676,366
81,673,381
82,671,395
83,671,398
84,668,412
85,666,432
86,666,450
87,666,468
88,663,485
89,665,485
