index,x,y
20,617,366
21,616,358
22,613,345
23,613,342
24,613,323
25,610,311
26,607,302
40,542,290
41,537,291
42,532,295
43,523,302
44,515,308
45,506,315
46,492,295
47,491,292
48,482,281
49,475,271
50,467,261
51,462,256
52,457,253
53,457,251
54,453,251
55,450,251
56,447,251
57,445,252
58,443,253
59,442,256
60,433,253
61,430,251
62,422,253
63,418,256
64,415,258
65,413,260
66,407,263
67,403,268
68,398,276
69,393,286
70,391,292
71,391,293
72,388,303
73,386,313
74,383,326
75,381,338
76,378,351
77,376,353
78,375,367
79,371,382
80,662,316
81,435,328
82,456,310
84,477,295
104,672,308
109,660,287
110,621,291
120,597,337
121,596,346
122,593,356
123,591,368
124,590,298
126,595,191
127,600,118
128,602,62
129,606,16
177,680,8
178,681,23
179,681,23
180,681,38
181,683,53
182,683,70
183,686,87
184,686,100
185,687,100
187,678,176
188,675,208
192,666,278
193,666,297
194,665,317
195,663,336
196,665,342
197,666,346
202,731,213
203,733,212
204,741,202
205,746,193
206,753,186
207,758,181
208,761,180
209,763,181
210,768,176
211,772,176
212,777,176
213,781,177
214,785,178
215,786,181
216,788,183
217,792,187
218,666,226
219,666,238
220,710,218
221,706,217
222,681,228
223,657,241
224,636,251
225,618,263
226,603,272
227,600,276
228,587,286
229,570,298
232,557,307
233,557,310
234,557,311
235,556,316
236,556,321
237,553,328
238,551,336
239,551,338
240,551,346
241,550,353
242,546,367
243,545,377
